,xpixels,ypixels,cell_type,sub_type_1,sub_type_2,sub_type_3,sub_type_4,sub_type_5
1527,7117,13079,stroma,a_others,a_others,a_others,a_others,stroma1
1528,15209,22352,immune,a_others,a_others,a_others,a_others,immune
1529,7631,19172,tumor,a_others,a_others,a_others,a_others,tumor1
1530,14679,6104,tumor,a_others,a_others,a_others,a_others,tumor2
1531,13670,6396,stroma,a_others,a_others,a_others,a_others,stroma1
1532,16707,11614,tumor,tumor_5,a_others,a_others,a_others,tumor2
1533,11906,8865,stroma,a_others,a_others,a_others,a_others,stroma1
1534,11401,8285,stroma,a_others,a_others,a_others,a_others,stroma2
1535,15196,14227,stroma,a_others,a_others,a_others,a_others,stroma2
1536,22506,7107,tumor,a_others,a_others,a_others,a_others,tumor1
1537,19748,19443,immune,a_others,a_others,a_others,a_others,immune
1538,5354,15838,tumor,tumor_3,a_others,a_others,tumor,tumor1
1539,15695,10164,immune,a_others,a_others,a_others,a_others,immune
1540,10663,21488,tumor,a_others,a_others,a_others,a_others,tumor2
1541,22778,20309,immune,a_others,a_others,a_others,a_others,immune
1542,16220,23511,immune,a_others,a_others,a_others,a_others,immune
1543,9888,9738,stroma,a_others,a_others,a_others,a_others,stroma1
1544,8393,22217,immune,immune_2,immune_2,a_others,immune,immune
1545,12682,21195,stroma,a_others,a_others,a_others,a_others,stroma1
1546,7369,13224,stroma,a_others,a_others,a_others,a_others,stroma2
1547,15689,6683,tumor,a_others,a_others,a_others,a_others,tumor2
1548,7873,12643,tumor,a_others,a_others,a_others,a_others,tumor2
1549,11917,16118,stroma,stroma_1,a_others,stroma,a_others,stroma2
1550,21497,7979,stroma,a_others,a_others,a_others,a_others,stroma2
1551,12929,17568,tumor,a_others,a_others,a_others,a_others,tumor2
1552,13422,9733,tumor,a_others,a_others,a_others,a_others,tumor2
1553,13440,21629,immune,a_others,a_others,a_others,a_others,immune
1554,17968,11177,tumor,tumor_5,a_others,a_others,a_others,tumor2
1555,12170,16263,stroma,stroma_1,a_others,stroma,a_others,stroma2
1556,6860,10033,tumor,a_others,a_others,a_others,a_others,tumor2
1557,18990,19009,immune,a_others,a_others,a_others,a_others,immune
1558,18992,20170,immune,a_others,a_others,a_others,a_others,immune
1559,17208,9002,stroma,a_others,a_others,a_others,a_others,stroma2
1560,8139,21202,tumor,a_others,a_others,a_others,a_others,tumor1
1561,20991,7110,immune,a_others,a_others,a_others,a_others,immune
1562,12937,22500,stroma,a_others,a_others,a_others,a_others,stroma2
1563,6863,12064,tumor,a_others,a_others,a_others,a_others,tumor1
1564,9905,20474,stroma,a_others,a_others,a_others,a_others,stroma2
1565,15947,10309,immune,a_others,a_others,a_others,a_others,immune
1566,8891,17864,tumor,a_others,a_others,a_others,a_others,tumor1
1567,13925,8281,tumor,a_others,a_others,a_others,a_others,tumor2
1568,7375,16996,tumor,tumor_3,a_others,a_others,tumor,tumor1
1569,14440,14954,stroma,stroma_1,a_others,stroma,a_others,stroma2
1570,16974,21624,tumor,a_others,a_others,a_others,a_others,tumor2
1571,9144,18589,tumor,a_others,a_others,a_others,a_others,tumor1
1572,6118,20334,tumor,a_others,a_others,a_others,a_others,tumor1
1573,16704,9873,tumor,tumor_5,a_others,a_others,a_others,tumor2
1574,4601,18596,tumor,a_others,a_others,a_others,a_others,tumor1
1575,7869,9741,tumor,a_others,a_others,a_others,a_others,tumor2
1576,19752,22345,immune,a_others,a_others,a_others,a_others,immune
1577,9404,23376,immune,a_others,a_others,a_others,a_others,immune
1578,10649,12203,stroma,a_others,a_others,a_others,a_others,stroma2
1579,12930,17858,stroma,stroma_1,a_others,stroma,a_others,stroma2
1580,16699,6681,stroma,a_others,a_others,a_others,a_others,stroma2
1581,6868,15546,tumor,a_others,a_others,a_others,a_others,tumor2
1582,17716,11612,tumor,tumor_5,a_others,a_others,a_others,tumor2
1583,18971,6533,tumor,tumor_1,a_others,a_others,a_others,tumor2
1584,8636,16268,tumor,a_others,a_others,a_others,a_others,tumor2
1585,13187,21194,stroma,a_others,a_others,a_others,a_others,stroma1
1586,19479,8563,tumor,tumor_1,a_others,a_others,a_others,tumor2
1587,11159,15104,tumor,a_others,a_others,a_others,a_others,tumor2
1588,21003,14944,tumor,a_others,a_others,a_others,a_others,tumor1
1589,19494,18428,immune,a_others,a_others,a_others,a_others,immune
1590,20231,5515,tumor,a_others,a_others,a_others,a_others,tumor2
1591,16949,5085,stroma,a_others,a_others,a_others,a_others,stroma2
1592,8122,10176,stroma,a_others,a_others,a_others,a_others,stroma1
1593,10913,19892,stroma,a_others,a_others,a_others,a_others,stroma2
1594,10660,19167,stroma,a_others,a_others,a_others,a_others,stroma2
1595,18996,22781,tumor,a_others,a_others,a_others,a_others,tumor1
1596,6354,9453,tumor,a_others,a_others,a_others,a_others,tumor1
1597,6109,14241,tumor,a_others,a_others,a_others,a_others,tumor1
1598,12160,9880,tumor,a_others,a_others,a_others,a_others,tumor1
1599,20739,6965,immune,a_others,a_others,a_others,a_others,immune
1600,13417,6251,stroma,a_others,a_others,a_others,a_others,stroma1
1601,19495,19008,immune,a_others,a_others,a_others,a_others,immune
1602,7625,15400,tumor,tumor_3,a_others,a_others,tumor,tumor1
1603,4596,15694,tumor,a_others,a_others,a_others,a_others,tumor1
1604,8383,15834,tumor,tumor_3,a_others,a_others,tumor,tumor1
1605,9145,18879,tumor,a_others,a_others,a_others,a_others,tumor1
1606,18224,13642,stroma,a_others,a_others,a_others,a_others,stroma2
1607,14191,17421,tumor,a_others,a_others,a_others,a_others,tumor2
1608,11903,6543,tumor,a_others,a_others,a_others,a_others,tumor2
1609,21501,10591,immune,a_others,a_others,a_others,a_others,immune
1610,5109,20916,tumor,a_others,a_others,a_others,a_others,tumor1
1611,9645,15687,stroma,a_others,a_others,a_others,a_others,stroma1
1612,20742,8996,stroma,a_others,a_others,a_others,a_others,stroma2
1613,16955,8857,stroma,a_others,a_others,a_others,a_others,stroma2
1614,12413,10315,stroma,a_others,a_others,a_others,a_others,stroma1
1615,7626,15980,tumor,tumor_3,a_others,a_others,tumor,tumor1
1616,17215,13934,immune,a_others,a_others,a_others,a_others,immune
1617,9644,15396,stroma,a_others,a_others,a_others,a_others,stroma1
1618,8620,5533,stroma,stroma_2,a_others,a_others,a_others,stroma1
1619,15196,13937,stroma,a_others,a_others,a_others,a_others,stroma2
1620,4599,17725,tumor,a_others,a_others,a_others,a_others,tumor1
1621,21753,9865,immune,a_others,a_others,a_others,a_others,immune
1622,12660,6397,stroma,a_others,a_others,a_others,a_others,stroma1
1623,11904,7124,stroma,a_others,a_others,a_others,a_others,stroma2
1624,10397,12349,stroma,a_others,a_others,a_others,a_others,stroma1
1625,13693,21483,stroma,a_others,a_others,a_others,a_others,stroma1
1626,11153,11332,tumor,a_others,a_others,a_others,a_others,tumor2
1627,18732,15092,stroma,a_others,a_others,a_others,a_others,stroma2
1628,13172,11039,tumor,a_others,a_others,a_others,a_others,tumor2
1629,13925,8571,tumor,a_others,a_others,a_others,a_others,tumor2
1630,11158,14814,stroma,a_others,a_others,a_others,a_others,stroma1
1631,12936,21630,stroma,a_others,a_others,a_others,a_others,stroma1
1632,12924,14086,tumor,tumor_4,a_others,tumor,a_others,tumor2
1633,21495,6239,tumor,a_others,a_others,a_others,a_others,tumor1
1634,12406,5382,stroma,a_others,a_others,a_others,a_others,stroma1
1635,4602,19466,tumor,a_others,a_others,a_others,a_others,tumor2
1636,21757,12476,immune,a_others,a_others,a_others,a_others,immune
1637,18485,18720,immune,a_others,a_others,a_others,a_others,immune
1638,21749,7254,stroma,a_others,a_others,a_others,a_others,stroma2
1639,21254,13928,stroma,a_others,a_others,a_others,a_others,stroma2
1640,14681,7265,immune,a_others,a_others,a_others,a_others,immune
1641,8635,15688,tumor,tumor_3,a_others,a_others,tumor,tumor1
1642,10155,18877,tumor,a_others,a_others,a_others,a_others,tumor1
1643,6617,16272,tumor,tumor_3,a_others,a_others,tumor,tumor1
1644,14180,9877,stroma,a_others,a_others,a_others,a_others,stroma1
1645,16466,19013,immune,a_others,a_others,a_others,a_others,immune
1646,6120,21785,tumor,a_others,a_others,a_others,a_others,tumor1
1647,16203,12195,tumor,tumor_5,a_others,a_others,a_others,tumor2
1648,22002,7979,stroma,a_others,a_others,a_others,a_others,stroma2
1649,7372,15255,immune,a_others,a_others,a_others,a_others,immune
1650,15690,7263,immune,a_others,a_others,a_others,a_others,immune
1651,12154,5527,stroma,a_others,a_others,a_others,a_others,stroma2
1652,22000,6238,immune,a_others,a_others,a_others,a_others,immune
1653,8642,20331,tumor,a_others,a_others,a_others,a_others,tumor1
1654,20486,7111,immune,a_others,a_others,a_others,a_others,immune
1655,12161,10170,stroma,a_others,a_others,a_others,a_others,stroma1
1656,19478,8273,tumor,tumor_1,a_others,a_others,a_others,tumor2
1657,19478,7983,tumor,tumor_1,a_others,a_others,a_others,tumor2
1658,19739,13350,stroma,a_others,a_others,a_others,a_others,stroma2
1659,22257,9284,tumor,a_others,a_others,a_others,a_others,tumor1
1660,4349,18741,tumor,a_others,a_others,a_others,a_others,tumor1
1661,20764,23504,tumor,a_others,a_others,a_others,a_others,tumor1
1662,14698,18871,stroma,a_others,a_others,a_others,a_others,stroma2
1663,6373,22220,immune,a_others,a_others,a_others,a_others,immune
1664,15455,18724,immune,a_others,a_others,a_others,a_others,immune
1665,5618,23527,tumor,a_others,a_others,a_others,a_others,tumor1
1666,12920,11184,stroma,a_others,a_others,a_others,a_others,stroma2
1667,5856,14387,stroma,a_others,a_others,a_others,a_others,stroma1
1668,15942,6827,immune,a_others,a_others,a_others,a_others,immune
1669,22761,8993,immune,a_others,a_others,a_others,a_others,immune
1670,15435,5087,tumor,a_others,a_others,a_others,a_others,tumor2
1671,16447,6536,stroma,a_others,a_others,a_others,a_others,stroma2
1672,9648,18008,tumor,a_others,a_others,a_others,a_others,tumor1
1673,6627,22945,tumor,a_others,a_others,a_others,a_others,tumor1
1674,23264,7542,immune,a_others,a_others,a_others,a_others,immune
1675,12177,20905,stroma,a_others,a_others,a_others,a_others,stroma1
1676,14691,13938,tumor,a_others,a_others,a_others,a_others,tumor2
1677,22020,19295,stroma,a_others,a_others,a_others,a_others,stroma2
1678,11159,15684,tumor,a_others,a_others,a_others,a_others,tumor2
1679,15184,6103,tumor,a_others,a_others,a_others,a_others,tumor2
1680,19998,17847,immune,a_others,a_others,a_others,a_others,immune
1681,17982,20171,stroma,a_others,a_others,a_others,a_others,stroma1
1682,14451,21918,immune,a_others,a_others,a_others,a_others,immune
1683,9634,8723,tumor,a_others,a_others,a_others,a_others,tumor2
1684,6862,11774,tumor,a_others,a_others,a_others,a_others,tumor1
1685,8129,14818,stroma,a_others,a_others,a_others,a_others,stroma1
1686,9655,22070,tumor,a_others,a_others,a_others,a_others,tumor1
1687,10917,22213,stroma,a_others,a_others,a_others,a_others,stroma2
1688,7362,8291,stroma,stroma_2,a_others,a_others,a_others,stroma1
1689,11159,15394,tumor,a_others,a_others,a_others,a_others,tumor2
1690,13432,16406,stroma,stroma_1,a_others,stroma,a_others,stroma2
1691,19992,13785,stroma,a_others,a_others,a_others,a_others,stroma2
1692,15190,10165,tumor,a_others,a_others,a_others,a_others,tumor2
1693,17713,9291,immune,a_others,a_others,a_others,a_others,immune
1694,6356,10614,tumor,a_others,a_others,a_others,a_others,tumor2
1695,10657,17426,tumor,a_others,a_others,a_others,a_others,tumor1
1696,13183,18583,tumor,a_others,a_others,a_others,a_others,tumor1
1697,5365,23092,immune,a_others,a_others,a_others,a_others,immune
1698,14703,22062,immune,a_others,a_others,a_others,a_others,immune
1699,20485,6530,immune,a_others,a_others,a_others,a_others,immune
1700,20503,17846,tumor,a_others,a_others,a_others,a_others,tumor1
1701,5598,10180,tumor,a_others,a_others,a_others,a_others,tumor2
1702,6879,22800,immune,immune_2,immune_2,a_others,immune,immune
1703,13426,12344,tumor,tumor_4,a_others,tumor,a_others,tumor2
1704,20492,10883,immune,a_others,a_others,a_others,a_others,immune
1705,15440,8569,immune,a_others,a_others,a_others,a_others,immune
1706,9398,19024,tumor,a_others,a_others,a_others,a_others,tumor1
1707,18466,6824,tumor,tumor_1,a_others,a_others,a_others,tumor2
1708,17973,14078,stroma,a_others,a_others,a_others,a_others,stroma2
1709,18228,15673,immune,immune_1,immune_1,a_others,a_others,immune
1710,22761,8703,tumor,a_others,a_others,a_others,a_others,tumor1
1711,10647,10462,tumor,a_others,a_others,a_others,a_others,tumor2
1712,9881,5096,stroma,stroma_2,a_others,a_others,a_others,stroma1
1713,9636,9884,stroma,a_others,a_others,a_others,a_others,stroma2
1714,10901,11478,stroma,a_others,a_others,a_others,a_others,stroma2
1715,10392,9157,stroma,a_others,a_others,a_others,a_others,stroma2
1716,13687,17711,stroma,stroma_1,a_others,stroma,a_others,stroma2
1717,20995,9721,stroma,a_others,a_others,a_others,a_others,stroma2
1718,13690,19452,stroma,a_others,a_others,a_others,a_others,stroma1
1719,5855,13516,tumor,a_others,a_others,a_others,a_others,tumor1
1720,10159,21489,tumor,a_others,a_others,a_others,a_others,tumor1
1721,16972,19883,tumor,a_others,a_others,a_others,a_others,tumor2
1722,23033,21614,stroma,a_others,a_others,a_others,a_others,stroma2
1723,6114,17433,tumor,tumor_3,a_others,a_others,tumor,tumor1
1724,10917,21923,tumor,a_others,a_others,a_others,a_others,tumor2
1725,20755,17991,tumor,a_others,a_others,a_others,a_others,tumor1
1726,13935,14665,tumor,tumor_4,a_others,tumor,a_others,tumor2
1727,10651,13364,tumor,a_others,a_others,a_others,a_others,tumor2
1728,13671,7556,tumor,a_others,a_others,a_others,a_others,tumor2
1729,16194,6392,immune,a_others,a_others,a_others,a_others,immune
1730,22504,6237,tumor,a_others,a_others,a_others,a_others,tumor1
1731,9899,16702,immune,a_others,a_others,a_others,a_others,immune
1732,20251,17992,tumor,a_others,a_others,a_others,a_others,tumor1
1733,8384,16704,tumor,tumor_3,a_others,a_others,tumor,tumor1
1734,20738,6675,tumor,a_others,a_others,a_others,a_others,tumor1
1735,3845,19322,tumor,a_others,a_others,a_others,a_others,tumor2
1736,9886,7997,tumor,a_others,a_others,a_others,a_others,tumor2
1737,12659,5817,stroma,a_others,a_others,a_others,a_others,stroma1
1738,13686,17131,stroma,stroma_1,a_others,stroma,a_others,stroma2
1739,6123,23526,tumor,a_others,a_others,a_others,a_others,tumor1
1740,13442,22790,immune,a_others,a_others,a_others,a_others,immune
1741,18487,20170,stroma,a_others,a_others,a_others,a_others,stroma2
1742,14694,15679,tumor,a_others,a_others,a_others,a_others,tumor2
1743,14178,9006,tumor,a_others,a_others,a_others,a_others,tumor2
1744,15208,22061,immune,a_others,a_others,a_others,a_others,immune
1745,20000,19008,stroma,a_others,a_others,a_others,a_others,stroma2
1746,9884,6837,stroma,stroma_2,a_others,a_others,a_others,stroma1
1747,18734,16833,stroma,a_others,a_others,a_others,a_others,stroma2
1748,7886,20767,immune,immune_2,immune_2,a_others,immune,immune
1749,16954,7986,stroma,a_others,a_others,a_others,a_others,stroma2
1750,17964,8565,stroma,a_others,a_others,a_others,a_others,stroma2
1751,16456,12920,tumor,tumor_5,a_others,a_others,a_others,tumor2
1752,9140,15978,tumor,tumor_3,a_others,a_others,tumor,tumor1
1753,6856,7422,stroma,a_others,a_others,a_others,a_others,stroma2
1754,14699,19161,stroma,a_others,a_others,a_others,a_others,stroma2
1755,10909,16700,stroma,a_others,a_others,a_others,a_others,stroma2
1756,22016,17264,stroma,a_others,a_others,a_others,a_others,stroma2
1757,11422,22212,tumor,a_others,a_others,a_others,a_others,tumor2
1758,19500,22200,stroma,a_others,a_others,a_others,a_others,stroma2
1759,8390,20476,immune,immune_2,immune_2,a_others,immune,immune
1760,5364,22512,stroma,a_others,a_others,a_others,a_others,stroma1
1761,4342,14389,tumor,a_others,a_others,a_others,a_others,tumor2
1762,21493,5368,immune,a_others,a_others,a_others,a_others,immune
1763,10650,12493,tumor,a_others,a_others,a_others,a_others,tumor2
1764,13426,12054,tumor,tumor_4,a_others,tumor,a_others,tumor2
1765,13690,19743,tumor,a_others,a_others,a_others,a_others,tumor1
1766,7365,10322,stroma,a_others,a_others,a_others,a_others,stroma1
1767,4860,23383,tumor,a_others,a_others,a_others,a_others,tumor1
1768,8626,9595,tumor,a_others,a_others,a_others,a_others,tumor2
1769,13428,13795,tumor,a_others,a_others,a_others,a_others,tumor1
1770,9134,11625,stroma,a_others,a_others,a_others,a_others,stroma1
1771,12161,10460,tumor,a_others,a_others,a_others,a_others,tumor2
1772,15961,19304,stroma,a_others,a_others,a_others,a_others,stroma2
1773,10144,11914,tumor,a_others,a_others,a_others,a_others,tumor2
1774,20495,12623,stroma,a_others,a_others,a_others,a_others,stroma1
1775,14432,9441,tumor,a_others,a_others,a_others,a_others,tumor2
1776,8376,11191,tumor,a_others,a_others,a_others,a_others,tumor2
1777,20506,20167,immune,a_others,a_others,a_others,a_others,immune
1778,19752,22054,immune,a_others,a_others,a_others,a_others,immune
1779,7368,12353,tumor,a_others,a_others,a_others,a_others,tumor1
1780,11667,17424,stroma,stroma_1,a_others,stroma,a_others,stroma2
1781,8368,5969,tumor,a_others,a_others,a_others,a_others,tumor1
1782,4851,17000,stroma,a_others,a_others,a_others,a_others,stroma2
1783,15697,11615,tumor,tumor_5,a_others,a_others,a_others,tumor2
1784,21761,15378,stroma,a_others,a_others,a_others,a_others,stroma2
1785,14426,5959,immune,a_others,a_others,a_others,a_others,immune
1786,17467,13789,tumor,tumor_5,a_others,a_others,a_others,tumor2
1787,13682,14810,tumor,tumor_4,a_others,tumor,a_others,tumor2
1788,6366,17578,stroma,a_others,a_others,a_others,a_others,stroma2
1789,3845,19903,tumor,a_others,a_others,a_others,a_others,tumor2
1790,11403,10026,stroma,a_others,a_others,a_others,a_others,stroma1
1791,8623,7564,stroma,stroma_2,a_others,a_others,a_others,stroma1
1792,18986,16688,immune,immune_1,immune_1,a_others,a_others,immune
1793,21498,8270,tumor,a_others,a_others,a_others,a_others,tumor1
1794,23266,9282,tumor,a_others,a_others,a_others,a_others,tumor1
1795,16964,14660,immune,a_others,a_others,a_others,a_others,immune
1796,6619,18012,tumor,a_others,a_others,a_others,a_others,tumor1
1797,6858,9162,stroma,a_others,a_others,a_others,a_others,stroma2
